package,pi_type,has_policy,in_policy,status,policy_url,policy_matches
com.cleanmaster.mguard,City,False,N/A,NO POLICY - could not retrieve,,
com.cleanmaster.mguard,Contact Information,False,N/A,NO POLICY - could not retrieve,,
com.cleanmaster.mguard,Email Address,False,N/A,NO POLICY - could not retrieve,,
com.cleanmaster.mguard,Instant Messaging IDs,False,N/A,NO POLICY - could not retrieve,,
com.cleanmaster.mguard,Instant Messaging Identifiers,False,N/A,NO POLICY - could not retrieve,,
com.cleanmaster.mguard,Password,False,N/A,NO POLICY - could not retrieve,,
com.cleanmaster.mguard,Skype ID or other contact information,False,N/A,NO POLICY - could not retrieve,,
com.climax.homeportal.tw,Account Number,True,False,VIOLATION - collected but NOT disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,Address,True,True,OK - collected and disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,address
com.climax.homeportal.tw,Authentication Code,True,False,VIOLATION - collected but NOT disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,City,True,False,VIOLATION - collected but NOT disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,Country Code,True,False,VIOLATION - collected but NOT disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,Device Identifier,True,False,VIOLATION - collected but NOT disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,Device Name,True,True,OK - collected and disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,Email Address,True,True,OK - collected and disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,First Name,True,True,OK - collected and disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,Group Name,True,True,OK - collected and disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,IMEI Number,True,False,VIOLATION - collected but NOT disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,Installer Code,True,False,VIOLATION - collected but NOT disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,Landline Phone Number,True,True,OK - collected and disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,Last Name,True,True,OK - collected and disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,MAC Address,True,True,OK - collected and disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,Mobile Phone Number,True,True,OK - collected and disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,Name,True,True,OK - collected and disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,"your name, username"
com.climax.homeportal.tw,PIN Code,True,False,VIOLATION - collected but NOT disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,Passcode,True,False,VIOLATION - collected but NOT disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,Password,True,True,OK - collected and disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,"password, pin"
com.climax.homeportal.tw,Phone Number,True,True,OK - collected and disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,State,True,False,VIOLATION - collected but NOT disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,Street Address,True,True,OK - collected and disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,User ID,True,False,VIOLATION - collected but NOT disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,User Identifier,True,False,VIOLATION - collected but NOT disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,User Name,True,True,OK - collected and disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,Username,True,True,OK - collected and disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.climax.homeportal.tw,ZIP Code,True,False,VIOLATION - collected but NOT disclosed,https://tw.vestasmarthome.com/Vesta/terms_and_conditions.html,
com.clozd.live,Contact Information,False,N/A,NO POLICY - could not retrieve,,
com.clozd.live,Date,False,N/A,NO POLICY - could not retrieve,,
com.clozd.live,Date of Birth,False,N/A,NO POLICY - could not retrieve,,
com.clozd.live,Email Address,False,N/A,NO POLICY - could not retrieve,,
com.clozd.live,Name,False,N/A,NO POLICY - could not retrieve,,
com.clozd.live,Occupation,False,N/A,NO POLICY - could not retrieve,,
com.clozd.live,Problem Description,False,N/A,NO POLICY - could not retrieve,,
com.clozd.live,Username,False,N/A,NO POLICY - could not retrieve,,
com.cmc.kg,Email Address,True,False,VIOLATION - collected but NOT disclosed,https://www.mitsubishi-motors.com.tw/privacy.php,
com.cmc.kg,Emergency Contact Name,True,False,VIOLATION - collected but NOT disclosed,https://www.mitsubishi-motors.com.tw/privacy.php,
com.cmc.kg,Emergency Contact Phone Number,True,False,VIOLATION - collected but NOT disclosed,https://www.mitsubishi-motors.com.tw/privacy.php,
com.cmc.kg,Password,True,False,VIOLATION - collected but NOT disclosed,https://www.mitsubishi-motors.com.tw/privacy.php,
com.cmc.kg,Phone Number,True,False,VIOLATION - collected but NOT disclosed,https://www.mitsubishi-motors.com.tw/privacy.php,
com.cmc.kg,Physical Address,True,False,VIOLATION - collected but NOT disclosed,https://www.mitsubishi-motors.com.tw/privacy.php,
com.cmc.kg,SMS Verification Code,True,False,VIOLATION - collected but NOT disclosed,https://www.mitsubishi-motors.com.tw/privacy.php,
com.cmc.kg,Username,True,False,VIOLATION - collected but NOT disclosed,https://www.mitsubishi-motors.com.tw/privacy.php,
com.cmoney.chipk,Account Identifier (Phone Number or Email Address),True,True,OK - collected and disclosed,https://www.cmoney.tw/member/privacy.aspx,
com.cmoney.chipk,Date,True,False,VIOLATION - collected but NOT disclosed,https://www.cmoney.tw/member/privacy.aspx,
com.cmoney.chipk,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://www.cmoney.tw/member/privacy.aspx,
com.cmoney.chipk,Email Address,True,True,OK - collected and disclosed,https://www.cmoney.tw/member/privacy.aspx,
com.cmoney.chipk,National Identification Number,True,False,VIOLATION - collected but NOT disclosed,https://www.cmoney.tw/member/privacy.aspx,
com.cmoney.chipk,Nickname,True,False,VIOLATION - collected but NOT disclosed,https://www.cmoney.tw/member/privacy.aspx,
com.cmoney.chipk,Password,True,False,VIOLATION - collected but NOT disclosed,https://www.cmoney.tw/member/privacy.aspx,
com.cmoney.chipk,Phone Number,True,False,VIOLATION - collected but NOT disclosed,https://www.cmoney.tw/member/privacy.aspx,
com.coink.app,Date,True,False,VIOLATION - collected but NOT disclosed,https://coink.com/personas/politica-de-uso-y-proteccion-de-datos/,
com.coink.app,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://coink.com/personas/politica-de-uso-y-proteccion-de-datos/,
com.companyname.skullkingcounter,Date Range,True,False,VIOLATION - collected but NOT disclosed,https://sites.google.com/view/skull-king-score-calculator/,
com.companyname.skullkingcounter,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://sites.google.com/view/skull-king-score-calculator/,
com.conduit.app_b9efdb40cf63492fa0878684e317076b.app,Email Address,False,N/A,NO POLICY - could not retrieve,,
com.conduit.app_b9efdb40cf63492fa0878684e317076b.app,First Name,False,N/A,NO POLICY - could not retrieve,,
com.conduit.app_b9efdb40cf63492fa0878684e317076b.app,Last Name,False,N/A,NO POLICY - could not retrieve,,
com.conduit.app_b9efdb40cf63492fa0878684e317076b.app,Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.congo.actualite,Email Address,False,N/A,NO POLICY - could not retrieve,,
com.congo.actualite,Name,False,N/A,NO POLICY - could not retrieve,,
com.congo.actualite,Password,False,N/A,NO POLICY - could not retrieve,,
com.congo.actualite,Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.congo.actualite,Username,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Account Number,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Address,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Batch Code,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Beneficiary Name,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,City,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Company Domain,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Company Email Address,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Contact Name,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Date of Birth,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Display Name,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Email Address,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Father's Name,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,First Name,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Full Name,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Group Name,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Institute Code,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Last Name,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Meeting Passcode,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Mobile Number,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Name,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Parent Name,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Parent Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Parent's Name,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Parent's Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Password,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Person Name,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Roll Number,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Screen Name,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,State,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Student Email Address,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Student Name,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Student Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Student's Address,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Student's Email,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Student's Name,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,User Name,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Username,False,N/A,NO POLICY - could not retrieve,,
com.convenances.connect,Verification Code,False,N/A,NO POLICY - could not retrieve,,
com.cslk.yunxiaohao,Addressee Name,False,N/A,NO POLICY - could not retrieve,,
com.cslk.yunxiaohao,Alternate Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.cslk.yunxiaohao,Company,False,N/A,NO POLICY - could not retrieve,,
com.cslk.yunxiaohao,Contact Name,False,N/A,NO POLICY - could not retrieve,,
com.cslk.yunxiaohao,Contact Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.cslk.yunxiaohao,Full Name,False,N/A,NO POLICY - could not retrieve,,
com.cslk.yunxiaohao,Identification Number,False,N/A,NO POLICY - could not retrieve,,
com.cslk.yunxiaohao,Job Title,False,N/A,NO POLICY - could not retrieve,,
com.cslk.yunxiaohao,Name,False,N/A,NO POLICY - could not retrieve,,
com.cslk.yunxiaohao,Password,False,N/A,NO POLICY - could not retrieve,,
com.cslk.yunxiaohao,Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.cslk.yunxiaohao,Remarks,False,N/A,NO POLICY - could not retrieve,,
com.cutlio.the.barber,Date Range,True,False,VIOLATION - collected but NOT disclosed,https://tekica.biz/privacy,
com.cutlio.the.barber,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://tekica.biz/privacy,
com.cvb.members,Address,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Allergies,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,CVV Code,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Cardholder Name,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,City,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Company Name,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Country,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Credit Card CVV,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Credit Card Expiration Date,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Credit Card Number,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Dependent ID,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Email Address,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Emergency Contact Name,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Emergency Contact Phone,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Emergency Contact Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Expiration Date,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Father's Name,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Fax Number,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,First Name,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Full Name,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,ID Number,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,ID/Passport Number,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Identification Document Number,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Industry Type,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Job Title,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Last Name,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Mother's Name,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Name,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Nationality,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Permanent Residence,False,N/A,NO POLICY - could not retrieve,,
com.cvb.members,Phone Number,False,N/A,NO POLICY - could not retrieve,,
